shape_id,shape_name,theta_eff,beta,param1,param2,aspect_ratio_cav,dc_mm,D_body_mm,D_hemi_mm,L_total_mm,L_cyl_mm,dc_D_ratio,sigma_c,Re,U_ms,depth_m,Froude,Cdp,Csf,Cd,L_tilde,D_tilde,cavity_covers,drag_red_pct
1,cone,41.6779,0.6649,41.6779,0.0,0.5616,12.0,30.0,15.0,115.0,85.0,0.4,0.10943,791034.0,6.892,17.98,6.4891,0.468815,0.172343,0.743249,3.8594,1.9474,0,48.539
0,disc,90.0,1.0,90.0,0.0,0.0102,12.0,30.0,15.0,115.0,85.0,0.4,0.14344,1239593.0,10.801,20.59,10.1687,0.930273,0.070433,1.109311,5.6766,2.4402,0,79.409
4,elliptical,43.2483,0.6852,1.9601,0.0,1.9601,12.0,30.0,15.0,115.0,85.0,0.4,0.20838,269401.0,2.347,3.19,2.21,0.544906,0.318108,0.975185,1.9628,1.4505,0,2.806
1,cone,41.3131,0.6602,41.3131,0.0,0.5689,12.0,30.0,15.0,115.0,85.0,0.4,0.37858,4451488.0,38.786,47.66,36.5167,0.57716,0.219944,0.911999,1.0992,1.0503,0,33.306
1,cone,36.7692,0.5986,36.7692,0.0,0.6691,12.0,30.0,15.0,115.0,85.0,0.4,0.24886,2703334.0,23.554,22.23,22.1762,0.444042,0.237199,0.793383,1.4295,1.1861,0,30.384
5,ogive_polynomial,57.7199,0.8454,1.5907,0.0,0.4772,12.0,30.0,15.0,115.0,85.0,0.4,0.05038,207686.0,1.81,5.98,1.7037,0.662743,0.0,0.757118,12.3862,3.5445,1,100.0
2,truncated_cone,45.4354,0.7125,49.7566,0.3474,0.3353,12.0,30.0,15.0,115.0,85.0,0.4,0.0719,2585518.0,22.528,27.2,21.2097,0.517558,0.024795,0.640128,6.4151,2.5014,0,92.415
0,disc,90.0,1.0,90.0,0.0,0.0249,12.0,30.0,15.0,115.0,85.0,0.4,0.25337,3248168.0,28.301,32.46,26.6456,1.039691,0.154101,1.308775,3.3155,1.7841,0,53.97
5,ogive_polynomial,46.8878,0.73,2.2315,0.0,0.6694,12.0,30.0,15.0,115.0,85.0,0.4,0.11289,1053581.0,9.18,32.26,8.6428,0.545412,0.139708,0.787211,4.3179,2.033,0,58.486
4,elliptical,39.9031,0.6415,2.1504,0.0,2.1504,12.0,30.0,15.0,115.0,85.0,0.4,0.37305,3069289.0,26.743,11.32,25.1782,0.555986,0.246403,0.920263,0.9766,1.0016,0,27.764
1,cone,21.3361,0.3638,21.3361,0.0,1.28,12.0,30.0,15.0,115.0,85.0,0.4,0.32377,3227295.0,28.12,15.16,26.4743,0.231675,0.257337,0.604864,0.5186,0.701,0,22.213
0,disc,90.0,1.0,90.0,0.0,0.0436,12.0,30.0,15.0,115.0,85.0,0.4,0.34144,696979.0,6.073,7.39,5.7175,1.102123,0.248018,1.464943,2.4016,1.5122,0,24.079
4,elliptical,43.6124,0.6898,1.941,0.0,1.941,12.0,30.0,15.0,115.0,85.0,0.4,0.24459,3418548.0,29.786,38.63,28.0432,0.57674,0.198829,0.887753,1.7017,1.3052,0,38.11
0,disc,90.0,1.0,90.0,0.0,0.0276,12.0,30.0,15.0,115.0,85.0,0.4,0.08374,2028789.0,17.677,36.73,16.6427,0.892227,0.0,0.991655,9.7847,3.0908,1,100.0
3,spherical,45.8122,0.7171,1.0506,0.0,0.5253,12.0,30.0,15.0,115.0,85.0,0.4,0.34923,2330629.0,20.307,7.32,19.1188,0.649387,0.24422,1.009936,1.3773,1.1796,0,27.353
0,disc,90.0,1.0,90.0,0.0,0.0296,12.0,30.0,15.0,115.0,85.0,0.4,0.21062,4782554.0,41.671,31.85,39.2325,0.998163,0.113411,1.224211,3.9599,1.928,0,64.518
2,truncated_cone,67.417,0.9233,70.0616,0.151,0.2911,12.0,30.0,15.0,115.0,85.0,0.4,0.29891,615762.0,5.365,33.95,5.0513,0.946107,0.252628,1.313144,2.3595,1.5435,0,22.199
2,truncated_cone,40.4745,0.6491,43.3798,0.2679,0.5721,12.0,30.0,15.0,115.0,85.0,0.4,0.11433,3713556.0,32.356,28.15,30.4633,0.460267,0.137777,0.700913,3.424,1.8237,0,58.773
4,elliptical,48.5861,0.75,1.7068,0.0,1.7068,12.0,30.0,15.0,115.0,85.0,0.4,0.39982,388069.0,3.381,16.4,3.1834,0.717466,0.354207,1.188928,1.215,1.1182,0,0.0
5,ogive_polynomial,55.9909,0.8289,1.6671,0.0,0.5001,12.0,30.0,15.0,115.0,85.0,0.4,0.2603,1407851.0,12.267,38.21,11.549,0.766122,0.223853,1.104119,2.2793,1.4914,0,32.787
0,disc,90.0,1.0,90.0,0.0,0.0246,12.0,30.0,15.0,115.0,85.0,0.4,0.32243,1280756.0,11.159,24.61,10.5064,1.101561,0.211659,1.431178,2.525,1.5875,0,34.774
2,truncated_cone,60.98,0.8745,69.5242,0.4916,0.8122,12.0,30.0,15.0,115.0,85.0,0.4,0.2873,4126688.0,35.956,34.07,33.8523,0.847864,0.179008,1.141856,2.2443,1.4848,0,45.51
3,spherical,25.2211,0.4261,2.0036,0.0,1.0018,12.0,30.0,15.0,115.0,85.0,0.4,0.25833,4199738.0,36.592,28.87,34.4515,0.276517,0.221474,0.610974,0.8151,0.8727,0,29.532
3,spherical,59.121,0.8583,0.7745,0.0,0.3873,12.0,30.0,15.0,115.0,85.0,0.4,0.27086,1543325.0,13.447,45.85,12.6603,0.812616,0.222676,1.149219,2.32,1.5334,0,34.554
3,spherical,35.0095,0.5737,1.4159,0.0,0.708,12.0,30.0,15.0,115.0,85.0,0.4,0.34398,4485098.0,39.079,46.42,36.7924,0.457139,0.225748,0.798906,0.9863,0.9721,0,31.999
4,elliptical,57.1096,0.8397,1.392,0.0,1.392,12.0,30.0,15.0,115.0,85.0,0.4,0.30029,1087789.0,9.478,31.59,8.9234,0.815057,0.24613,1.17572,1.9313,1.4314,0,25.365
5,ogive_polynomial,55.4606,0.8237,1.692,0.0,0.5076,12.0,30.0,15.0,115.0,85.0,0.4,0.22223,3006231.0,26.193,5.85,24.6609,0.731305,0.177812,1.022367,2.6845,1.6736,0,46.628
2,truncated_cone,44.4744,0.7006,51.6036,0.5526,0.9175,12.0,30.0,15.0,115.0,85.0,0.4,0.39139,3974179.0,34.627,47.71,32.6012,0.643376,0.227134,0.98794,1.1347,1.1195,0,32.558
0,disc,90.0,1.0,90.0,0.0,0.0172,12.0,30.0,15.0,115.0,85.0,0.4,0.05258,4645056.0,40.473,49.33,38.1046,0.859687,0.0,0.95269,15.7171,4.1201,1,100.0
3,spherical,24.421,0.4134,2.0719,0.0,1.036,12.0,30.0,15.0,115.0,85.0,0.4,0.0922,832608.0,7.255,23.04,6.8301,0.221465,0.259928,0.582365,2.1479,1.4439,0,24.158
3,spherical,37.0575,0.6026,1.3311,0.0,0.6656,12.0,30.0,15.0,115.0,85.0,0.4,0.19277,3941240.0,34.34,40.2,32.331,0.438332,0.200483,0.748567,1.8904,1.3318,0,40.369
5,ogive_polynomial,53.4421,0.8033,1.7941,0.0,0.5382,12.0,30.0,15.0,115.0,85.0,0.4,0.17769,1142784.0,9.957,18.64,9.3746,0.660291,0.189222,0.958963,3.2005,1.7017,0,42.984
4,elliptical,59.6198,0.8627,1.3145,0.0,1.3145,12.0,30.0,15.0,115.0,85.0,0.4,0.14799,4211937.0,36.699,32.61,34.5516,0.74981,0.105346,0.961189,4.2586,2.0543,0,68.57
1,cone,35.8745,0.586,35.8745,0.0,0.6914,12.0,30.0,15.0,115.0,85.0,0.4,0.12458,1377449.0,12.002,46.25,11.2996,0.386214,0.20327,0.693235,2.7488,1.6192,0,38.967
4,elliptical,71.0732,0.9459,1.0204,0.0,1.0204,12.0,30.0,15.0,115.0,85.0,0.4,0.14006,1427819.0,12.441,32.67,11.7128,0.854946,0.087306,1.049241,5.4538,2.1548,0,74.761
4,elliptical,34.239,0.5626,2.5518,0.0,2.5518,12.0,30.0,15.0,115.0,85.0,0.4,0.13638,3178332.0,27.693,8.4,26.0727,0.374031,0.186814,0.666023,2.1467,1.4474,0,43.722
4,elliptical,37.7693,0.6125,2.2883,0.0,2.2883,12.0,30.0,15.0,115.0,85.0,0.4,0.15336,2118437.0,18.458,30.85,17.3781,0.427499,0.205585,0.738547,2.2348,1.4245,0,39.401
4,elliptical,68.1672,0.9283,1.0873,0.0,1.0873,12.0,30.0,15.0,115.0,85.0,0.4,0.0561,4177135.0,36.396,28.7,34.2661,0.764534,0.0,0.859944,12.147,3.4987,1,100.0
3,spherical,24.1915,0.4098,2.0923,0.0,1.0462,12.0,30.0,15.0,115.0,85.0,0.4,0.10633,4693066.0,40.891,43.79,38.4984,0.231335,0.18675,0.518881,1.8499,1.3206,0,42.841
2,truncated_cone,30.1649,0.5025,33.7321,0.423,1.1963,12.0,30.0,15.0,115.0,85.0,0.4,0.11515,2226775.0,19.402,10.43,18.2668,0.304902,0.205892,0.613785,2.2612,1.5264,0,39.504
0,disc,90.0,1.0,90.0,0.0,0.0431,12.0,30.0,15.0,115.0,85.0,0.4,0.33967,3342140.0,29.12,28.25,27.4164,1.107616,0.18859,1.413329,2.4477,1.5511,0,44.657
4,elliptical,30.3057,0.5046,2.9139,0.0,2.9139,12.0,30.0,15.0,115.0,85.0,0.4,0.30722,1625775.0,14.165,9.61,13.3367,0.364243,0.273544,0.754252,0.7899,0.8981,0,15.665
2,truncated_cone,49.5473,0.7609,57.0123,0.5237,1.1469,12.0,30.0,15.0,115.0,85.0,0.4,0.11826,2454985.0,21.39,25.3,20.1389,0.588396,0.110018,0.803147,4.2914,2.095,0,66.056
3,spherical,21.2301,0.3621,2.3945,0.0,1.1973,12.0,30.0,15.0,115.0,85.0,0.4,0.07478,1214216.0,10.58,31.61,9.9605,0.182553,0.227884,0.508809,2.1907,1.4791,0,30.526
2,truncated_cone,26.1741,0.4411,31.3594,0.6614,0.4023,12.0,30.0,15.0,115.0,85.0,0.4,0.15617,224958.0,1.96,27.63,1.8454,0.263726,0.389315,0.759947,1.4159,1.2221,0,0.0
2,truncated_cone,40.1387,0.6446,47.4158,0.6139,1.0199,12.0,30.0,15.0,115.0,85.0,0.4,0.35418,2858533.0,24.907,25.3,23.4493,0.537177,0.237348,0.892287,1.0849,1.0487,0,27.517
0,disc,90.0,1.0,90.0,0.0,0.0467,12.0,30.0,15.0,115.0,85.0,0.4,0.10844,3294462.0,28.705,38.84,27.0253,0.920566,0.0,1.021176,7.5887,2.7272,0,100.0
0,disc,90.0,1.0,90.0,0.0,0.0437,12.0,30.0,15.0,115.0,85.0,0.4,0.21488,3206478.0,27.938,22.72,26.3036,1.020521,0.126838,1.259217,3.9038,1.9336,0,60.657
3,spherical,28.9051,0.4834,1.737,0.0,0.8685,12.0,30.0,15.0,115.0,85.0,0.4,0.10276,457511.0,3.986,34.09,3.7531,0.285247,0.270191,0.658571,2.4571,1.6288,0,19.354
1,cone,42.7173,0.6784,42.7173,0.0,0.5415,12.0,30.0,15.0,115.0,85.0,0.4,0.08116,3848620.0,33.533,3.91,31.5712,0.481423,0.065979,0.648316,5.1905,2.3476,0,79.591
1,cone,66.4364,0.9166,66.4364,0.0,0.2181,12.0,30.0,15.0,115.0,85.0,0.4,0.19117,3498348.0,30.481,15.61,28.6979,0.856861,0.130387,1.09644,3.6496,1.9393,0,60.141
2,truncated_cone,56.0853,0.8299,67.6741,0.685,0.9049,12.0,30.0,15.0,115.0,85.0,0.4,0.11368,904842.0,7.884,41.72,7.4227,0.680137,0.092381,0.875603,5.1872,2.2471,0,71.799
2,truncated_cone,60.9078,0.8738,70.7028,0.5542,0.5111,12.0,30.0,15.0,115.0,85.0,0.4,0.20467,3275660.0,28.541,46.35,26.8711,0.778258,0.153961,1.042498,3.1669,1.7528,0,53.681
2,truncated_cone,35.9988,0.5878,40.8213,0.4726,0.5397,12.0,30.0,15.0,115.0,85.0,0.4,0.30022,4726314.0,41.181,37.91,38.7712,0.454654,0.219387,0.788864,1.1301,1.0782,0,34.711
1,cone,32.1269,0.5318,32.1269,0.0,0.7962,12.0,30.0,15.0,115.0,85.0,0.4,0.19352,2887286.0,25.157,7.68,23.6852,0.365083,0.218962,0.696153,1.5143,1.2362,0,32.537
0,disc,90.0,1.0,90.0,0.0,0.0212,12.0,30.0,15.0,115.0,85.0,0.4,0.27535,3768179.0,32.832,47.3,30.9114,1.05977,0.152917,1.325159,2.9719,1.7323,0,52.38
1,cone,26.0172,0.4386,26.0172,0.0,1.0244,12.0,30.0,15.0,115.0,85.0,0.4,0.29676,4597514.0,40.058,10.19,37.7146,0.288424,0.23409,0.637879,0.743,0.8546,0,29.954
2,truncated_cone,60.1063,0.867,66.9047,0.4065,0.7113,12.0,30.0,15.0,115.0,85.0,0.4,0.36738,4603884.0,40.114,5.04,37.7669,0.882117,0.202317,1.201823,1.6942,1.2974,0,40.973
5,ogive_polynomial,57.0124,0.8388,1.6211,0.0,0.4863,12.0,30.0,15.0,115.0,85.0,0.4,0.08288,1281798.0,11.168,43.35,10.5149,0.680559,0.0,0.780768,7.3418,2.6829,0,100.0
3,spherical,29.7768,0.4966,1.6834,0.0,0.8417,12.0,30.0,15.0,115.0,85.0,0.4,0.2603,4344235.0,37.852,32.89,35.6369,0.340928,0.228616,0.68322,1.0249,1.0165,0,32.225
1,cone,51.8434,0.7863,51.8434,0.0,0.3928,12.0,30.0,15.0,115.0,85.0,0.4,0.08803,1230657.0,10.723,40.14,10.0954,0.60733,0.041075,0.747603,6.3599,2.5427,0,87.263
3,spherical,47.8901,0.7419,0.9982,0.0,0.4991,12.0,30.0,15.0,115.0,85.0,0.4,0.19419,1662951.0,14.489,14.09,13.6416,0.605209,0.203965,0.918115,2.5947,1.6236,0,38.683
5,ogive_polynomial,60.804,0.873,1.4704,0.0,0.4411,12.0,30.0,15.0,115.0,85.0,0.4,0.26534,458248.0,3.993,14.72,3.7591,0.839513,0.266046,1.221475,2.5167,1.6066,0,18.587
3,spherical,39.7472,0.6394,1.2325,0.0,0.6162,12.0,30.0,15.0,115.0,85.0,0.4,0.24224,604363.0,5.266,28.09,4.9578,0.50363,0.274288,0.890122,1.6064,1.2557,0,9.339
3,spherical,34.3199,0.5638,1.4466,0.0,0.7233,12.0,30.0,15.0,115.0,85.0,0.4,0.27946,4639319.0,40.423,49.31,38.0575,0.425664,0.208681,0.747408,1.1522,1.081,0,34.562
3,spherical,22.3308,0.38,2.273,0.0,1.1365,12.0,30.0,15.0,115.0,85.0,0.4,0.16648,2422278.0,21.105,16.41,19.8706,0.217532,0.252918,0.578336,1.0532,1.0264,0,24.658
3,spherical,28.6599,0.4796,1.7527,0.0,0.8763,12.0,30.0,15.0,115.0,85.0,0.4,0.36351,2349967.0,20.475,7.27,19.2774,0.342913,0.274699,0.735748,0.6844,0.8318,0,19.232
1,cone,51.8265,0.7861,51.8265,0.0,0.3931,12.0,30.0,15.0,115.0,85.0,0.4,0.21744,3422062.0,29.817,49.68,28.0721,0.687071,0.17963,0.977656,2.4748,1.5965,0,46.352
3,spherical,22.3541,0.3803,2.2706,0.0,1.1353,12.0,30.0,15.0,115.0,85.0,0.4,0.14669,3171918.0,27.637,19.21,26.0201,0.211814,0.233619,0.552465,1.2096,1.1013,0,30.38
4,elliptical,64.5605,0.903,1.1771,0.0,1.1771,12.0,30.0,15.0,115.0,85.0,0.4,0.36881,1183461.0,10.312,48.86,9.7082,0.945063,0.252777,1.314898,1.807,1.3569,0,24.196
3,spherical,25.0584,0.4235,2.0172,0.0,1.0086,12.0,30.0,15.0,115.0,85.0,0.4,0.37179,118255.0,1.03,43.19,0.9701,0.294229,0.491032,0.90069,0.5676,0.7525,0,0.0
5,ogive_polynomial,37.2371,0.6051,3.4809,0.0,1.0443,12.0,30.0,15.0,115.0,85.0,0.4,0.31891,2612832.0,22.766,45.94,21.4337,0.494302,0.241703,0.852307,1.0649,0.997,0,26.281
2,truncated_cone,31.3946,0.5209,35.8511,0.4972,0.4635,12.0,30.0,15.0,115.0,85.0,0.4,0.38362,3840715.0,33.464,3.8,31.5064,0.410217,0.24269,0.771054,0.7382,0.8589,0,27.364
0,disc,90.0,1.0,90.0,0.0,0.0237,12.0,30.0,15.0,115.0,85.0,0.4,0.06309,3700976.0,32.247,31.3,30.3601,0.877435,0.0,0.973613,13.5451,3.7079,1,100.0
1,cone,64.8267,0.905,64.8267,0.0,0.235,12.0,30.0,15.0,115.0,85.0,0.4,0.14265,4950133.0,43.131,40.53,40.6072,0.783028,0.078418,0.967687,4.6643,2.214,0,75.296
3,spherical,37.8186,0.6132,1.3018,0.0,0.6509,12.0,30.0,15.0,115.0,85.0,0.4,0.11653,933610.0,8.135,49.85,7.6586,0.421897,0.201666,0.726975,3.0748,1.7719,0,40.169
5,ogive_polynomial,41.3118,0.6602,2.8153,0.0,0.8446,12.0,30.0,15.0,115.0,85.0,0.4,0.09736,1239312.0,10.798,40.07,10.1664,0.459518,0.138982,0.699617,4.3099,1.9879,0,59.04
4,elliptical,38.0865,0.6168,2.2669,0.0,2.2669,12.0,30.0,15.0,115.0,85.0,0.4,0.15997,883328.0,7.696,19.6,7.2462,0.438154,0.236109,0.780596,2.2201,1.4834,0,26.692
2,truncated_cone,60.153,0.8674,62.5115,0.1509,0.7449,12.0,30.0,15.0,115.0,85.0,0.4,0.28076,2415610.0,21.047,31.0,19.8159,0.824006,0.20493,1.142316,2.2383,1.4808,0,39.625
2,truncated_cone,55.4198,0.8233,57.9815,0.1767,0.2689,12.0,30.0,15.0,115.0,85.0,0.4,0.14549,3179535.0,27.703,1.75,26.0826,0.685617,0.11718,0.909911,4.0498,2.0777,0,63.806
0,disc,90.0,1.0,90.0,0.0,0.0302,12.0,30.0,15.0,115.0,85.0,0.4,0.07041,4004404.0,34.891,5.32,32.8492,0.894331,0.0,0.991909,11.6841,3.3433,1,100.0
0,disc,90.0,1.0,90.0,0.0,0.0215,12.0,30.0,15.0,115.0,85.0,0.4,0.25273,313028.0,2.727,30.58,2.5678,1.021695,0.239088,1.374312,3.2305,1.8068,0,26.66
3,spherical,56.7996,0.8368,0.8142,0.0,0.4071,12.0,30.0,15.0,115.0,85.0,0.4,0.28202,708335.0,6.172,38.78,5.8107,0.763719,0.256114,1.132473,2.2543,1.4424,0,20.585
5,ogive_polynomial,40.8065,0.6535,2.8837,0.0,0.8651,12.0,30.0,15.0,115.0,85.0,0.4,0.12948,3375267.0,29.409,46.62,27.6882,0.471933,0.158141,0.732936,3.0618,1.7707,0,53.539
2,truncated_cone,62.3594,0.8859,72.8076,0.574,0.7102,12.0,30.0,15.0,115.0,85.0,0.4,0.1866,1759609.0,15.332,27.88,14.4345,0.799038,0.153452,1.062416,3.3794,1.8393,0,52.72
0,disc,90.0,1.0,90.0,0.0,0.0413,12.0,30.0,15.0,115.0,85.0,0.4,0.32256,955743.0,8.327,37.26,7.8402,1.10223,0.234422,1.451474,2.5519,1.5944,0,30.827
0,disc,90.0,1.0,90.0,0.0,0.0394,12.0,30.0,15.0,115.0,85.0,0.4,0.11187,989342.0,8.62,2.73,8.1158,0.93131,0.0,1.033295,7.3821,2.8113,0,100.0
2,truncated_cone,53.6557,0.8055,55.2294,0.114,0.596,12.0,30.0,15.0,115.0,85.0,0.4,0.11665,3630250.0,31.631,1.02,29.7799,0.65227,0.083334,0.838555,4.8277,2.201,0,74.283
3,spherical,28.8283,0.4822,1.7419,0.0,0.871,12.0,30.0,15.0,115.0,85.0,0.4,0.30083,2822511.0,24.593,7.74,23.1538,0.332736,0.260961,0.70988,0.8199,0.935,0,23.982
2,truncated_cone,44.6349,0.7026,48.8915,0.3482,0.3804,12.0,30.0,15.0,115.0,85.0,0.4,0.26028,1447357.0,12.611,19.6,11.873,0.59761,0.245952,0.957086,1.7654,1.3532,0,25.691
2,truncated_cone,33.331,0.5495,37.1882,0.4149,1.159,12.0,30.0,15.0,115.0,85.0,0.4,0.10582,561726.0,4.894,34.59,4.608,0.344366,0.234738,0.680564,2.9589,1.68,0,30.032
0,disc,90.0,1.0,90.0,0.0,0.0339,12.0,30.0,15.0,115.0,85.0,0.4,0.20615,3012725.0,26.25,11.93,24.7142,0.999856,0.124934,1.235136,3.9999,2.0026,0,62.085
5,ogive_polynomial,53.8751,0.8077,1.7712,0.0,0.5314,12.0,30.0,15.0,115.0,85.0,0.4,0.19372,1741729.0,15.176,20.26,14.2879,0.702676,0.171845,0.984303,2.9317,1.6594,0,44.419
0,disc,90.0,1.0,90.0,0.0,0.0471,12.0,30.0,15.0,115.0,85.0,0.4,0.22537,4101187.0,35.734,2.58,33.6431,1.021719,0.125422,1.260451,3.5842,1.9171,0,60.563
2,truncated_cone,38.6277,0.6243,44.8511,0.555,0.22,12.0,30.0,15.0,115.0,85.0,0.4,0.20658,1823342.0,15.887,45.77,14.9573,0.464115,0.226985,0.800791,1.821,1.3702,0,30.086
5,ogive_polynomial,40.3506,0.6475,2.9483,0.0,0.8845,12.0,30.0,15.0,115.0,85.0,0.4,0.37604,4826254.0,42.051,1.26,39.591,0.568841,0.216209,0.902076,1.034,1.0135,0,34.092
5,ogive_polynomial,40.5047,0.6495,2.9262,0.0,0.8778,12.0,30.0,15.0,115.0,85.0,0.4,0.24762,2294942.0,19.996,27.68,18.826,0.513426,0.222944,0.849994,1.5881,1.2387,0,30.631
5,ogive_polynomial,50.8896,0.7759,1.9424,0.0,0.5827,12.0,30.0,15.0,115.0,85.0,0.4,0.3759,2200310.0,19.171,36.16,18.0497,0.741193,0.237437,1.094665,1.3829,1.1924,0,27.463
3,spherical,29.1149,0.4866,1.7238,0.0,0.8619,12.0,30.0,15.0,115.0,85.0,0.4,0.29566,337623.0,2.942,43.44,2.7696,0.340533,0.352838,0.809498,0.8812,0.9259,0,0.0
3,spherical,41.2754,0.6597,1.1819,0.0,0.5909,12.0,30.0,15.0,115.0,85.0,0.4,0.10894,2134026.0,18.594,38.29,17.506,0.465473,0.134357,0.703945,3.7429,1.9555,0,57.409
3,spherical,20.6466,0.3526,2.4641,0.0,1.2321,12.0,30.0,15.0,115.0,85.0,0.4,0.11894,1986071.0,17.305,33.31,16.2923,0.18885,0.243941,0.537438,1.3556,1.1464,0,25.378
0,disc,90.0,1.0,90.0,0.0,0.0211,12.0,30.0,15.0,115.0,85.0,0.4,0.15553,4140855.0,36.079,2.86,33.9685,0.967191,0.068809,1.143981,5.1944,2.3335,0,78.866
0,disc,90.0,1.0,90.0,0.0,0.0122,12.0,30.0,15.0,115.0,85.0,0.4,0.37437,4469219.0,38.94,39.76,36.6622,1.146614,0.18733,1.45095,2.1946,1.4892,0,45.324
2,truncated_cone,59.9013,0.8652,72.0998,0.6768,0.6977,12.0,30.0,15.0,115.0,85.0,0.4,0.31629,4802438.0,41.844,16.12,39.3956,0.865465,0.180021,1.162982,1.9644,1.3932,0,44.477
3,spherical,48.3187,0.7469,0.988,0.0,0.494,12.0,30.0,15.0,115.0,85.0,0.4,0.17733,3110576.0,27.103,47.82,25.5169,0.607328,0.170561,0.888676,2.777,1.6811,0,49.172
0,disc,90.0,1.0,90.0,0.0,0.0157,12.0,30.0,15.0,115.0,85.0,0.4,0.15933,3501886.0,30.512,21.9,28.7269,0.970137,0.077136,1.156886,5.2225,2.2942,0,76.695
0,disc,90.0,1.0,90.0,0.0,0.0496,12.0,30.0,15.0,115.0,85.0,0.4,0.29509,2581017.0,22.489,46.81,21.1727,1.063345,0.181996,1.360712,2.8316,1.6618,0,46.193
1,cone,78.0556,0.9783,78.0556,0.0,0.1058,12.0,30.0,15.0,115.0,85.0,0.4,0.31067,3243650.0,28.262,20.72,26.6085,1.037473,0.184979,1.34026,2.6142,1.6297,0,45.859
1,cone,42.4231,0.6746,42.4231,0.0,0.5471,12.0,30.0,15.0,115.0,85.0,0.4,0.10405,1267859.0,11.047,25.01,10.4006,0.48277,0.139426,0.725966,4.1179,1.9991,0,57.316
2,truncated_cone,35.3502,0.5786,36.8895,0.1669,1.0216,12.0,30.0,15.0,115.0,85.0,0.4,0.37488,277898.0,2.421,7.72,2.2797,0.474159,0.410553,1.003191,0.8755,0.9254,0,0.0
5,ogive_polynomial,37.072,0.6028,3.5145,0.0,1.0544,12.0,30.0,15.0,115.0,85.0,0.4,0.3815,4439686.0,38.683,21.43,36.4199,0.509443,0.223444,0.84992,0.8942,0.9874,0,31.577
3,spherical,31.9314,0.5289,1.563,0.0,0.7815,12.0,30.0,15.0,115.0,85.0,0.4,0.12635,3756781.0,32.733,17.89,30.8178,0.331324,0.181692,0.617446,2.2941,1.5286,0,45.091
4,elliptical,58.6683,0.8542,1.3432,0.0,1.3432,12.0,30.0,15.0,115.0,85.0,0.4,0.16985,2310230.0,20.129,11.67,18.9514,0.738739,0.142523,0.98827,3.5541,1.8558,0,56.79
0,disc,90.0,1.0,90.0,0.0,0.0405,12.0,30.0,15.0,115.0,85.0,0.4,0.368,852706.0,7.43,2.01,6.995,1.099777,0.245244,1.464531,2.3697,1.5292,0,24.427
2,truncated_cone,53.3419,0.8022,56.5059,0.224,0.6321,12.0,30.0,15.0,115.0,85.0,0.4,0.06504,4718295.0,41.111,15.06,38.7054,0.612275,0.0,0.709352,8.3592,2.8795,0,100.0
1,cone,21.3099,0.3634,21.3099,0.0,1.2818,12.0,30.0,15.0,115.0,85.0,0.4,0.1457,1023798.0,8.92,26.34,8.3985,0.19958,0.289852,0.596632,1.1313,1.0419,0,11.723
2,truncated_cone,37.2787,0.6057,43.9162,0.6046,0.4201,12.0,30.0,15.0,115.0,85.0,0.4,0.25948,519232.0,4.524,37.49,4.2594,0.46428,0.337813,0.916079,1.3593,1.1624,0,2.606
2,truncated_cone,55.6511,0.8256,60.08,0.2949,0.306,12.0,30.0,15.0,115.0,85.0,0.4,0.20896,1828450.0,15.931,45.12,14.9992,0.735156,0.188606,1.035704,2.8749,1.6374,0,43.422
5,ogive_polynomial,37.4819,0.6085,3.4321,0.0,1.0296,12.0,30.0,15.0,115.0,85.0,0.4,0.36366,1111479.0,9.684,15.42,9.1178,0.503812,0.287426,0.908237,0.9941,1.0145,0,10.629
5,ogive_polynomial,35.8098,0.5851,3.7951,0.0,1.1385,12.0,30.0,15.0,115.0,85.0,0.4,0.35239,1789393.0,15.591,10.71,14.6789,0.467103,0.246182,0.828831,0.8916,0.9936,0,18.36
4,elliptical,37.4693,0.6083,2.3088,0.0,2.3088,12.0,30.0,15.0,115.0,85.0,0.4,0.2893,4927950.0,42.937,19.03,40.4253,0.473629,0.203233,0.792692,1.1744,1.0946,0,36.437
1,cone,55.6109,0.8252,55.6109,0.0,0.3422,12.0,30.0,15.0,115.0,85.0,0.4,0.1016,2663143.0,23.204,49.51,21.8465,0.659874,0.05241,0.812509,5.8725,2.5339,0,84.297
2,truncated_cone,33.2792,0.5487,39.9022,0.6639,0.8491,12.0,30.0,15.0,115.0,85.0,0.4,0.38578,786881.0,6.856,16.44,6.455,0.438646,0.309747,0.864358,0.7953,0.9113,0,1.154
5,ogive_polynomial,41.0342,0.6565,2.8525,0.0,0.8557,12.0,30.0,15.0,115.0,85.0,0.4,0.38159,3157410.0,27.511,26.27,25.901,0.573935,0.236197,0.928574,1.0639,0.9859,0,28.348
4,elliptical,53.4396,0.8032,1.5166,0.0,1.5166,12.0,30.0,15.0,115.0,85.0,0.4,0.17346,1448141.0,12.618,10.5,11.8795,0.679095,0.172079,0.961453,3.1168,1.7781,0,46.7
5,ogive_polynomial,37.7404,0.6121,3.3821,0.0,1.0146,12.0,30.0,15.0,115.0,85.0,0.4,0.23676,2648242.0,23.074,41.71,21.7242,0.465592,0.229698,0.807874,1.5268,1.2125,0,31.644
4,elliptical,42.7162,0.6784,1.9885,0.0,1.9885,12.0,30.0,15.0,115.0,85.0,0.4,0.22179,1299946.0,11.326,32.77,10.6638,0.535709,0.241241,0.888735,1.8467,1.354,0,26.806
